referenced_work_id,fetch_status,has_work,n_authorships,publication_year
W4379512371,fetched_singleton,True,3,2023.0
W4379512374,fetched_singleton,True,6,2023.0
W4379512394,fetched_singleton,True,5,2023.0
W4379512400,fetched_singleton,True,3,2023.0
W4379512425,fetched_singleton,True,2,2023.0
W4379512436,fetched_singleton,True,3,2023.0
W4379512454,fetched_singleton,True,4,2023.0
W4379512473,fetched_singleton,True,4,2023.0
W4379512475,fetched_singleton,True,3,2023.0
W4379512492,fetched_singleton,True,3,2023.0
W4379512503,fetched_singleton,True,2,2023.0
W4379512523,fetched_singleton,True,2,2023.0
W4379518504,fetched_singleton,True,8,2023.0
W4379518528,fetched_singleton,True,3,2023.0
W4379518563,fetched_singleton,True,3,2023.0
W4379521304,fetched_singleton,True,3,2023.0
W4379521386,fetched_singleton,True,5,2023.0
W4379522272,fetched_singleton,True,3,2023.0
W4379522417,fetched_singleton,True,3,2023.0
W4379533994,fetched_singleton,True,6,2023.0
W4379534024,fetched_singleton,True,2,2023.0
W4379534068,fetched_singleton,True,3,2023.0
W4379534108,fetched_singleton,True,2,2023.0
W4379534241,fetched_singleton,True,7,2023.0
W4379534244,fetched_singleton,True,4,2023.0
W4379534462,fetched_singleton,True,5,2023.0
W4379536072,fetched_singleton,True,3,2023.0
W4379536095,fetched_singleton,True,6,2023.0
W4379536100,fetched_singleton,True,2,2023.0
W4379536137,fetched_singleton,True,4,2023.0
W4379536150,fetched_singleton,True,12,2023.0
W4379536176,fetched_singleton,True,4,2023.0
W4379536306,fetched_singleton,True,4,2023.0
W4379536313,fetched_singleton,True,4,2023.0
W4379536406,fetched_singleton,True,4,2023.0
W4379536454,fetched_singleton,True,7,2023.0
W4379536458,fetched_singleton,True,5,2023.0
W4379536496,fetched_singleton,True,4,2023.0
W4379536722,fetched_singleton,True,5,2023.0
W4379536762,fetched_singleton,True,4,2023.0
W4379536863,fetched_singleton,True,7,2023.0
W4379536875,fetched_singleton,True,6,2023.0
W4379536897,fetched_singleton,True,3,2023.0
W4379536898,fetched_singleton,True,4,2023.0
W4379536906,fetched_singleton,True,8,2023.0
W4379537137,fetched_singleton,True,3,2023.0
W4379537139,fetched_singleton,True,2,2023.0
W4379537148,fetched_singleton,True,4,2023.0
W4379537177,fetched_singleton,True,1,2023.0
W4379537200,fetched_singleton,True,3,2023.0
W4379537202,fetched_singleton,True,5,2023.0
W4379537219,fetched_singleton,True,3,2023.0
W4379537250,fetched_singleton,True,4,2023.0
W4379537321,fetched_singleton,True,3,2023.0
W4379537472,fetched_singleton,True,7,2023.0
W4379537474,fetched_singleton,True,10,2023.0
W4379537666,fetched_singleton,True,3,2023.0
W4379538081,fetched_singleton,True,3,2023.0
W4379538742,fetched_singleton,True,2,2023.0
W4379614864,fetched_singleton,True,1,2023.0
W4379620222,fetched_singleton,True,2,2023.0
W4379654531,fetched_singleton,True,4,2023.0
W4379802138,fetched_singleton,True,5,2023.0
W4380433265,fetched_singleton,True,3,2023.0
W4380480035,fetched_singleton,True,4,2023.0
W4380489053,fetched_singleton,True,4,2023.0
W4380538482,not_found,False,0,
W4380551882,fetched_singleton,True,2,2023.0
W4380634868,fetched_singleton,True,4,2023.0
W4380730811,fetched_singleton,True,1,2023.0
W4380874342,fetched_singleton,True,6,2023.0
W4380874786,fetched_singleton,True,14,2023.0
W4380875523,fetched_singleton,True,5,2023.0
W4380881143,fetched_singleton,True,6,2023.0
W4380881578,fetched_singleton,True,2,2023.0
W4380986974,fetched_singleton,True,4,2023.0
W4381245658,fetched_singleton,True,2,2023.0
W4381304672,fetched_singleton,True,5,2023.0
W4381326861,fetched_singleton,True,21,2023.0
W4381326897,fetched_singleton,True,3,2023.0
W4381327058,fetched_singleton,True,3,2023.0
W4381571085,fetched_singleton,True,5,2023.0
W4381611512,fetched_singleton,True,6,2023.0
W4381611841,fetched_singleton,True,8,2023.0
W4381612137,fetched_singleton,True,6,2023.0
W4381612681,fetched_singleton,True,4,2023.0
W4381615698,fetched_singleton,True,5,2023.0
W4381742552,fetched_singleton,True,5,2022.0
W4381847744,fetched_singleton,True,3,2023.0
W4382024108,fetched_singleton,True,5,2023.0
W4382045603,fetched_singleton,True,7,2023.0
W4382202844,fetched_singleton,True,7,2023.0
W4382237559,fetched_singleton,True,2,2023.0
W4382239491,fetched_singleton,True,2,2023.0
W4382239740,fetched_singleton,True,2,2023.0
W4382239850,fetched_singleton,True,5,2023.0
W4382239980,fetched_singleton,True,6,2023.0
W4382317573,fetched_singleton,True,2,2023.0
W4382317814,fetched_singleton,True,3,2023.0
W4382318779,fetched_singleton,True,4,2023.0
W4382362141,fetched_singleton,True,1,2023.0
W4382463671,fetched_singleton,True,6,2023.0
W4382655637,fetched_singleton,True,3,2023.0
W4382724811,fetched_singleton,True,7,2023.0
W4382931639,fetched_singleton,True,12,2023.0
W4383097638,fetched_singleton,True,8,2023.0
W4383180815,fetched_singleton,True,2,2023.0
W4383213547,fetched_singleton,True,3,2023.0
W4383215759,fetched_singleton,True,5,2023.0
W4383218038,fetched_singleton,True,1,2023.0
W4383223779,fetched_singleton,True,2,2023.0
W4383263854,fetched_singleton,True,8,2023.0
W4383376741,fetched_singleton,True,4,2023.0
W4383561240,fetched_singleton,True,3,2023.0
W4383605243,fetched_singleton,True,7,2023.0
W4383682933,fetched_singleton,True,5,2023.0
W4383749531,fetched_singleton,True,3,2023.0
W4383879098,fetched_singleton,True,8,2023.0
W4383888921,fetched_singleton,True,11,2023.0
W4383898425,fetched_singleton,True,3,2023.0
W4383899686,fetched_singleton,True,10,2023.0
W4383900316,fetched_singleton,True,4,2023.0
W4383900634,fetched_singleton,True,2,2023.0
W4383956811,fetched_singleton,True,4,2023.0
W4383987670,fetched_singleton,True,5,2023.0
W4383988989,fetched_singleton,True,4,2023.0
W4384009631,fetched_singleton,True,5,2023.0
W4384009698,fetched_singleton,True,3,2023.0
W4384009794,fetched_singleton,True,5,2023.0
W4384026532,fetched_singleton,True,2,2023.0
W4384026589,fetched_singleton,True,9,2023.0
W4384030121,fetched_singleton,True,6,2023.0
W4384111919,fetched_singleton,True,2,2023.0
W4384115804,fetched_singleton,True,2,2023.0
W4384154401,fetched_singleton,True,7,2023.0
W4384154415,fetched_singleton,True,3,2023.0
W4384154483,fetched_singleton,True,3,2023.0
W4384154486,fetched_singleton,True,4,2023.0
W4384154494,fetched_singleton,True,5,2023.0
W4384154496,fetched_singleton,True,7,2023.0
W4384154501,fetched_singleton,True,5,2023.0
W4384154509,fetched_singleton,True,5,2023.0
W4384154511,fetched_singleton,True,10,2023.0
W4384154547,fetched_singleton,True,5,2023.0
W4384154578,fetched_singleton,True,4,2023.0
W4384154579,fetched_singleton,True,3,2023.0
W4384154582,not_found,False,0,
W4384154608,fetched_singleton,True,8,2023.0
W4384155409,fetched_singleton,True,9,2023.0
W4384155457,fetched_singleton,True,5,2023.0
W4384155482,fetched_singleton,True,5,2023.0
W4384155490,fetched_singleton,True,2,2023.0
W4384155496,fetched_singleton,True,7,2023.0
W4384155551,fetched_singleton,True,8,2023.0
W4384155563,fetched_singleton,True,0,2023.0
W4384155580,fetched_singleton,True,2,2023.0
W4384155604,fetched_singleton,True,4,2023.0
W4384155618,fetched_singleton,True,3,2023.0
W4384155658,fetched_singleton,True,7,2023.0
W4384158973,fetched_singleton,True,6,2023.0
W4384159122,fetched_singleton,True,5,2023.0
W4384163161,fetched_singleton,True,2,2023.0
W4384163226,fetched_singleton,True,3,2023.0
W4384211391,fetched_singleton,True,4,2023.0
W4384261766,fetched_singleton,True,1,2023.0
W4384261909,fetched_singleton,True,3,2023.0
W4384263491,fetched_singleton,True,2,2023.0
W4384264699,fetched_singleton,True,4,2023.0
W4384297636,fetched_singleton,True,3,2023.0
W4384297654,fetched_singleton,True,2,2023.0
W4384302160,fetched_singleton,True,2,2023.0
W4384302737,fetched_singleton,True,2,2023.0
W4384302746,fetched_singleton,True,6,2023.0
W4384302747,fetched_singleton,True,4,2023.0
W4384302762,fetched_singleton,True,6,2023.0
W4384302765,fetched_singleton,True,7,2023.0
W4384302778,fetched_singleton,True,4,2023.0
W4384302786,fetched_singleton,True,7,2023.0
W4384302790,fetched_singleton,True,5,2023.0
W4384302865,fetched_singleton,True,3,2023.0
W4384302906,fetched_singleton,True,5,2023.0
W4384304645,fetched_singleton,True,4,2023.0
W4384304801,fetched_singleton,True,6,2023.0
W4384304865,fetched_singleton,True,4,2023.0
W4384304867,fetched_singleton,True,4,2023.0
W4384304916,fetched_singleton,True,4,2023.0
W4384337832,fetched_singleton,True,4,2023.0
W4384337844,fetched_singleton,True,2,2023.0
W4384344677,fetched_singleton,True,4,2023.0
W4384344698,fetched_singleton,True,5,2023.0
W4384344702,fetched_singleton,True,2,2023.0
W4384344705,fetched_singleton,True,3,2023.0
W4384344711,fetched_singleton,True,6,2023.0
W4384344764,fetched_singleton,True,3,2023.0
W4384345643,fetched_singleton,True,2,2023.0
W4384345648,fetched_singleton,True,4,2023.0
W4384345651,fetched_singleton,True,2,2023.0
W4384345665,fetched_singleton,True,5,2023.0
W4384345670,fetched_singleton,True,4,2023.0
W4384345681,fetched_singleton,True,4,2023.0
W4384345687,fetched_singleton,True,6,2023.0
W4384345697,fetched_singleton,True,6,2023.0
W4384345705,fetched_singleton,True,5,2023.0
W4384345708,fetched_singleton,True,3,2023.0
W4384345714,fetched_singleton,True,5,2023.0
W4384345718,fetched_singleton,True,8,2023.0
W4384345721,fetched_singleton,True,6,2023.0
W4384345745,fetched_singleton,True,5,2023.0
W4384345756,fetched_singleton,True,3,2023.0
W4384345775,fetched_singleton,True,3,2023.0
W4384345778,fetched_singleton,True,6,2023.0
W4384345830,fetched_singleton,True,2,2023.0
W4384347367,fetched_singleton,True,0,2023.0
W4384347374,fetched_singleton,True,0,2023.0
W4384387929,fetched_singleton,True,1,2023.0
W4384389552,fetched_singleton,True,2,2024.0
W4384389850,fetched_singleton,True,4,2024.0
W4384392978,fetched_singleton,True,2,2023.0
W4384471250,fetched_singleton,True,4,2023.0
W4384471275,fetched_singleton,True,4,2023.0
W4384471291,fetched_singleton,True,2,2023.0
W4384471309,fetched_singleton,True,3,2023.0
W4384471334,fetched_singleton,True,5,2023.0
W4384471354,fetched_singleton,True,3,2023.0
W4384471383,fetched_singleton,True,4,2023.0
W4384471393,fetched_singleton,True,3,2023.0
W4384471416,fetched_singleton,True,4,2023.0
W4384471458,fetched_singleton,True,4,2023.0
W4384471459,fetched_singleton,True,2,2023.0
W4384471464,fetched_singleton,True,5,2023.0
W4384471465,fetched_singleton,True,4,2023.0
W4384471480,fetched_singleton,True,4,2023.0
W4384502421,fetched_singleton,True,5,2023.0
W4384521894,fetched_singleton,True,2,2023.0
W4384521896,fetched_singleton,True,3,2023.0
W4384573104,fetched_singleton,True,4,2023.0
W4384573121,fetched_singleton,True,3,2023.0
W4384573216,fetched_singleton,True,6,2023.0
W4384573258,fetched_singleton,True,3,2023.0
W4384573318,fetched_singleton,True,4,2023.0
W4384573347,fetched_singleton,True,2,2023.0
W4384573356,fetched_singleton,True,7,2023.0
W4384573523,fetched_singleton,True,4,2023.0
W4384652436,fetched_singleton,True,4,2023.0
W4384661235,fetched_singleton,True,3,2023.0
W4384663506,fetched_singleton,True,6,2023.0
W4384696681,fetched_singleton,True,5,2023.0
W4384807973,fetched_singleton,True,2,2023.0
W4384808200,fetched_singleton,True,1,2024.0
W4384811769,fetched_singleton,True,4,2024.0
W4384812105,fetched_singleton,True,5,2023.0
W4384825756,fetched_singleton,True,2,2023.0
W4384913074,fetched_singleton,True,4,2023.0
W4384914715,fetched_singleton,True,2,2023.0
W4384918448,fetched_singleton,True,68,2023.0
W4384918567,fetched_singleton,True,2,2023.0
W4384919451,fetched_singleton,True,4,2023.0
W4384919756,fetched_singleton,True,6,2023.0
W4384920055,fetched_singleton,True,7,2023.0
W4384920109,fetched_singleton,True,6,2023.0
W4384934446,fetched_singleton,True,3,2023.0
W4384938330,fetched_singleton,True,1,2023.0
W4384948622,fetched_singleton,True,6,2023.0
W4384948650,fetched_singleton,True,4,2023.0
W4384948742,fetched_singleton,True,8,2023.0
W4384948751,fetched_singleton,True,10,2023.0
W4384999944,fetched_singleton,True,3,2023.0
W4385005490,fetched_singleton,True,3,2024.0
W4385014449,fetched_singleton,True,2,2023.0
W4385080286,fetched_singleton,True,4,2023.0
W4385080305,fetched_singleton,True,8,2023.0
W4385080320,fetched_singleton,True,8,2023.0
W4385080326,fetched_singleton,True,8,2023.0
W4385080345,fetched_singleton,True,7,2023.0
W4385080392,fetched_singleton,True,10,2023.0
W4385152093,fetched_singleton,True,0,2023.0
W4385187318,fetched_singleton,True,10,2023.0
W4385187421,fetched_singleton,True,5,2023.0
W4385187849,fetched_singleton,True,9,2023.0
W4385200416,fetched_singleton,True,1,2023.0
W4385245129,fetched_singleton,True,5,2023.0
W4385245566,fetched_singleton,True,9,2023.0
W4385270005,fetched_singleton,True,3,2023.0
W4385270034,fetched_singleton,True,4,2023.0
W4385270148,fetched_singleton,True,4,2023.0
W4385270157,fetched_singleton,True,3,2023.0
W4385270477,fetched_singleton,True,11,2023.0
W4385275560,fetched_singleton,True,6,2023.0
W4385278446,fetched_singleton,True,2,2023.0
W4385299118,fetched_singleton,True,3,2023.0
W4385326866,fetched_singleton,True,4,2022.0
W4385327678,fetched_singleton,True,6,2023.0
W4385412470,fetched_singleton,True,3,2023.0
W4385412537,fetched_singleton,True,7,2023.0
W4385418050,fetched_singleton,True,3,2022.0
W4385437241,fetched_singleton,True,2,2023.0
W4385437310,fetched_singleton,True,61,2023.0
W4385462176,fetched_singleton,True,6,2023.0
W4385474333,fetched_singleton,True,3,2023.0
W4385481791,fetched_singleton,True,6,2023.0
W4385493810,fetched_singleton,True,3,2023.0
W4385494739,fetched_singleton,True,2,2023.0
W4385497366,fetched_singleton,True,4,2023.0
W43855031,fetched_singleton,True,3,1983.0
W4385508214,fetched_singleton,True,1,2022.0
W4385562549,fetched_singleton,True,13,2023.0
W4385567216,fetched_singleton,True,5,2022.0
W4385570174,fetched_singleton,True,2,2023.0
W4385571376,fetched_singleton,True,12,2023.0
W4385571480,fetched_singleton,True,4,2023.0
W4385571894,fetched_singleton,True,4,2023.0
W4385572039,fetched_singleton,True,2,2023.0
W4385572602,fetched_singleton,True,5,2023.0
W4385573399,fetched_singleton,True,2,2022.0
W4385585536,fetched_singleton,True,2,2023.0
W4385623132,fetched_singleton,True,2,2023.0
W4385654134,fetched_singleton,True,10,2023.0
W4385665043,fetched_singleton,True,4,2023.0
W4385679748,fetched_singleton,True,2,2023.0
W4385682849,fetched_singleton,True,10,2023.0
W4385688985,fetched_singleton,True,5,2023.0
W4385695496,fetched_singleton,True,4,2023.0
W4385730880,fetched_singleton,True,6,2023.0
W4385764099,fetched_singleton,True,3,2023.0
W4385764477,fetched_singleton,True,2,2023.0
W4385767379,fetched_singleton,True,119,2023.0
W4385768129,fetched_singleton,True,5,2023.0
W4385768198,fetched_singleton,True,5,2023.0
W4385804225,fetched_singleton,True,4,2023.0
W4385825247,fetched_singleton,True,8,2023.0
W4385825586,fetched_singleton,True,3,2024.0
W4385825642,fetched_singleton,True,4,2023.0
W4385849472,fetched_singleton,True,2,2023.0
W4385859479,fetched_singleton,True,1,2023.0
W4385861595,fetched_singleton,True,6,2023.0
W4385876474,fetched_singleton,True,2,2023.0
W4385889898,fetched_singleton,True,3,2023.0
W4385893817,fetched_singleton,True,5,2023.0
W4385965215,fetched_singleton,True,3,2023.0
W4385965859,fetched_singleton,True,8,2023.0
W4386006943,fetched_singleton,True,2,2023.0
W4386044147,fetched_singleton,True,1,2023.0
W4386065691,fetched_singleton,True,2,2023.0
W4386071839,fetched_singleton,True,6,2023.0
W4386075087,fetched_singleton,True,3,2023.0
W4386076066,fetched_singleton,True,5,2023.0
W4386081426,fetched_singleton,True,5,2023.0
W4386081573,fetched_singleton,True,10,2023.0
W4386083063,fetched_singleton,True,4,2023.0
W4386093908,fetched_singleton,True,1,2023.0
W4386102240,fetched_singleton,True,3,2023.0
W4386106862,fetched_singleton,True,5,2023.0
W4386123416,fetched_singleton,True,10,2023.0
W4386156441,fetched_singleton,True,2,2023.0
W4386175931,fetched_singleton,True,8,2023.0
W4386184855,fetched_singleton,True,9,2023.0
W4386185625,fetched_singleton,True,26,2023.0
W4386205359,fetched_singleton,True,4,2017.0
W4386215106,not_found,False,0,
W4386215145,fetched_singleton,True,3,2023.0
W4386215170,fetched_singleton,True,4,2023.0
W4386215242,fetched_singleton,True,3,2023.0
W4386228642,fetched_singleton,True,1,2023.0
W4386267240,fetched_singleton,True,5,2023.0
W4386268988,fetched_singleton,True,6,2023.0
W4386273359,fetched_singleton,True,6,2023.0
W4386297788,fetched_singleton,True,5,2023.0
W4386297798,fetched_singleton,True,2,2023.0
W4386302616,fetched_singleton,True,2,2023.0
W4386306706,fetched_singleton,True,4,2023.0
W4386316355,fetched_singleton,True,3,2023.0
W4386316372,fetched_singleton,True,2,2023.0
W4386316385,fetched_singleton,True,3,2023.0
W4386316509,fetched_singleton,True,3,2023.0
W4386316881,fetched_singleton,True,2,2023.0
W4386316895,fetched_singleton,True,7,2023.0
W4386316929,fetched_singleton,True,1,2023.0
W4386316939,fetched_singleton,True,2,2023.0
W4386316998,fetched_singleton,True,3,2023.0
W4386317005,fetched_singleton,True,3,2023.0
W4386317008,fetched_singleton,True,2,2023.0
W4386317020,fetched_singleton,True,3,2023.0
W4386317021,fetched_singleton,True,1,2023.0
W4386317049,fetched_singleton,True,5,2023.0
W4386317058,fetched_singleton,True,2,2023.0
W4386317072,fetched_singleton,True,5,2023.0
W4386317079,fetched_singleton,True,2,2023.0
W4386317102,fetched_singleton,True,4,2023.0
W4386317121,fetched_singleton,True,3,2023.0
W4386317139,fetched_singleton,True,3,2023.0
W4386317164,fetched_singleton,True,1,2023.0
W4386317173,fetched_singleton,True,4,2023.0
W4386317179,fetched_singleton,True,5,2023.0
W4386317188,fetched_singleton,True,4,2023.0
W4386317219,fetched_singleton,True,3,2023.0
W4386317475,fetched_singleton,True,4,2023.0
W4386317506,fetched_singleton,True,8,2023.0
W4386317707,fetched_singleton,True,3,2023.0
W4386318341,fetched_singleton,True,7,2023.0
W4386321895,fetched_singleton,True,2,2023.0
W4386324444,fetched_singleton,True,2,2023.0
W4386332911,fetched_singleton,True,3,2023.0
W4386346189,fetched_singleton,True,2,2023.0
W4386361569,fetched_singleton,True,3,2023.0
W4386363496,fetched_singleton,True,2,2023.0
W4386363521,fetched_singleton,True,6,2023.0
W4386363537,fetched_singleton,True,3,2023.0
W4386363612,fetched_singleton,True,3,2023.0
W4386365395,fetched_singleton,True,9,2023.0
W4386365754,fetched_singleton,True,2,2023.0
W4386373863,fetched_singleton,True,14,2023.0
W4386385015,fetched_singleton,True,7,2023.0
W4386385142,fetched_singleton,True,7,2023.0
W4386385177,fetched_singleton,True,6,2023.0
W4386436496,fetched_singleton,True,3,2023.0
W4386437563,fetched_singleton,True,4,2023.0
W4386442953,fetched_singleton,True,8,2023.0
W4386464543,fetched_singleton,True,5,2023.0
W4386464927,fetched_singleton,True,1,2023.0
W4386465176,fetched_singleton,True,5,2023.0
W4386501849,fetched_singleton,True,16,2023.0
W4386521167,fetched_singleton,True,2,2023.0
W4386537253,fetched_singleton,True,3,2023.0
W4386542590,fetched_singleton,True,9,2023.0
W4386552398,fetched_singleton,True,9,2023.0
W4386555122,fetched_singleton,True,4,2023.0
W4386556239,fetched_singleton,True,7,2023.0
W4386556337,fetched_singleton,True,5,2023.0
W4386556380,fetched_singleton,True,2,2023.0
W4386566554,fetched_singleton,True,4,2023.0
W4386580518,fetched_singleton,True,4,2023.0
W4386584932,fetched_singleton,True,6,2023.0
W4386589281,fetched_singleton,True,8,2023.0
W4386613842,fetched_singleton,True,3,2024.0
W4386614515,fetched_singleton,True,3,2023.0
W4386622252,fetched_singleton,True,3,2023.0
W4386655599,fetched_singleton,True,6,2023.0
W4386688170,fetched_singleton,True,0,2004.0
W4386694426,fetched_singleton,True,4,2023.0
W4386707048,fetched_singleton,True,0,2010.0
W4386707659,fetched_singleton,True,2,2023.0
W4386711366,fetched_singleton,True,3,2023.0
W4386711821,fetched_singleton,True,5,2023.0
W4386714709,fetched_singleton,True,6,2023.0
W4386721598,fetched_singleton,True,5,2023.0
W4386721614,fetched_singleton,True,3,2023.0
W4386746422,fetched_singleton,True,5,2023.0
W4386746427,fetched_singleton,True,6,2023.0
W4386746600,fetched_singleton,True,7,2023.0
W4386755534,fetched_singleton,True,11,2023.0
W4386763903,fetched_singleton,True,3,2023.0
W4386764200,fetched_singleton,True,5,2023.0
W4386765072,fetched_singleton,True,3,2023.0
W4386768486,fetched_singleton,True,8,2023.0
W4386768654,fetched_singleton,True,5,2023.0
W4386776668,fetched_singleton,True,10,2023.0
W4386781784,fetched_singleton,True,1,2023.0
W4386794382,fetched_singleton,True,5,2023.0
W4386802779,fetched_singleton,True,5,2023.0
W4386811828,fetched_singleton,True,5,2023.0
W4386830539,fetched_singleton,True,5,2023.0
W4386964416,fetched_singleton,True,1,2023.0
W4386984636,fetched_singleton,True,0,2023.0
W4387055370,fetched_singleton,True,4,2023.0
W4387123858,fetched_singleton,True,2,2023.0
W4387145083,fetched_singleton,True,3,2023.0
W4387159995,fetched_singleton,True,2,2023.0
W4387184343,fetched_singleton,True,2,2023.0
W4387225250,fetched_singleton,True,5,2023.0
W4387225704,fetched_singleton,True,2,2023.0
W4387261721,fetched_singleton,True,5,2023.0
W4387270836,fetched_singleton,True,3,2023.0
W4387302703,fetched_singleton,True,10,2023.0
W4387302738,fetched_singleton,True,0,2023.0
W4387302766,fetched_singleton,True,11,2023.0
W4387302771,fetched_singleton,True,4,2023.0
W4387302777,fetched_singleton,True,11,2023.0
W4387321103,fetched_singleton,True,4,2023.0
W4387321107,fetched_singleton,True,13,2023.0
W4387321141,fetched_singleton,True,5,2023.0
W4387321514,fetched_singleton,True,8,2023.0
W4387321520,fetched_singleton,True,6,2023.0
W4387321674,fetched_singleton,True,3,2023.0
W4387350467,fetched_singleton,True,9,2023.0
W4387355168,fetched_singleton,True,2,2023.0
W4387355345,fetched_singleton,True,21,2023.0
W4387374098,fetched_singleton,True,6,2023.0
W4387377406,fetched_singleton,True,3,2023.0
W4387398944,fetched_singleton,True,3,2023.0
W4387427697,fetched_singleton,True,2,2023.0
W4387462436,fetched_singleton,True,2,2023.0
W4387555585,fetched_singleton,True,2,2006.0
W4387561528,fetched_singleton,True,18,2023.0
W4387646102,fetched_singleton,True,4,2023.0
W4387662724,fetched_singleton,True,2,2023.0
W4387666740,fetched_singleton,True,15,2023.0
W4387666873,fetched_singleton,True,6,2023.0
W4387666993,fetched_singleton,True,3,2023.0
W4387667008,fetched_singleton,True,2,2023.0
W4387667016,fetched_singleton,True,5,2023.0
W4387667017,fetched_singleton,True,7,2023.0
W4387667031,fetched_singleton,True,1,2023.0
W4387667035,fetched_singleton,True,6,2023.0
W4387667038,fetched_singleton,True,4,2023.0
W4387667049,fetched_singleton,True,4,2023.0
W4387667055,fetched_singleton,True,3,2023.0
W4387667063,fetched_singleton,True,6,2023.0
W4387667068,fetched_singleton,True,4,2023.0
W4387667069,fetched_singleton,True,7,2023.0
W4387667081,fetched_singleton,True,7,2023.0
W4387667086,fetched_singleton,True,3,2023.0
W4387667103,fetched_singleton,True,2,2023.0
W4387667108,fetched_singleton,True,4,2023.0
W4387667115,fetched_singleton,True,15,2023.0
W4387667125,fetched_singleton,True,5,2023.0
W4387667131,fetched_singleton,True,7,2023.0
W4387667188,fetched_singleton,True,5,2023.0
W4387667212,fetched_singleton,True,8,2023.0
W4387667218,fetched_singleton,True,4,2023.0
W4387673899,fetched_singleton,True,5,2023.0
W4387673917,fetched_singleton,True,6,2023.0
W4387673942,fetched_singleton,True,2,2023.0
W4387673945,fetched_singleton,True,2,2023.0
W4387673978,fetched_singleton,True,9,2023.0
W4387673986,fetched_singleton,True,3,2023.0
W4387673994,fetched_singleton,True,3,2023.0
W4387674013,fetched_singleton,True,3,2023.0
W4387674059,fetched_singleton,True,5,2023.0
W4387674062,fetched_singleton,True,4,2023.0
W4387674063,fetched_singleton,True,3,2023.0
W4387674103,fetched_singleton,True,6,2023.0
W4387674113,fetched_singleton,True,5,2023.0
W4387674126,fetched_singleton,True,4,2023.0
W4387674148,fetched_singleton,True,2,2023.0
W4387674150,fetched_singleton,True,3,2023.0
W4387674220,fetched_singleton,True,9,2023.0
W4387674224,fetched_singleton,True,2,2023.0
W4387674264,fetched_singleton,True,4,2023.0
W4387674292,fetched_singleton,True,8,2023.0
W4387674302,fetched_singleton,True,4,2023.0
W4387674315,fetched_singleton,True,3,2023.0
W4387674323,fetched_singleton,True,5,2023.0
W4387683204,fetched_singleton,True,3,2022.0
W4387686371,fetched_singleton,True,3,2023.0
W4387686502,fetched_singleton,True,3,2023.0
W4387691055,not_found,False,0,
W4387693588,fetched_singleton,True,3,2023.0
W4387723939,fetched_singleton,True,7,2023.0
W4387731999,fetched_singleton,True,4,2023.0
W4387755447,fetched_singleton,True,3,2023.0
W4387773561,fetched_singleton,True,5,2023.0
W4387773678,fetched_singleton,True,0,2023.0
W4387773681,fetched_singleton,True,3,2023.0
W4387773832,fetched_singleton,True,4,2023.0
W4387781651,fetched_singleton,True,5,2023.0
W4387782079,fetched_singleton,True,4,2023.0
W4387793429,fetched_singleton,True,3,2023.0
W4387793707,fetched_singleton,True,3,2023.0
W4387793713,fetched_singleton,True,5,2023.0
W4387796988,fetched_singleton,True,4,2023.0
W4387799771,fetched_singleton,True,11,2023.0
W4387801249,fetched_singleton,True,6,2023.0
W4387801434,fetched_singleton,True,5,2023.0
W4387801441,fetched_singleton,True,8,2023.0
W4387810221,fetched_singleton,True,5,2023.0
W4387843420,fetched_singleton,True,5,2023.0
W4387848665,fetched_singleton,True,3,2023.0
W4387869031,fetched_singleton,True,6,2023.0
W4387874128,fetched_singleton,True,6,2023.0
W4387874237,fetched_singleton,True,2,2023.0
W4387876350,fetched_singleton,True,2,2023.0
W4387885358,fetched_singleton,True,4,2023.0
W4387885362,fetched_singleton,True,2,2023.0
W4387885375,fetched_singleton,True,2,2023.0
W4387885425,fetched_singleton,True,2,2023.0
W4387885479,fetched_singleton,True,2,2023.0
W4387885553,fetched_singleton,True,2,2023.0
W4387885566,fetched_singleton,True,1,2023.0
W4387885577,fetched_singleton,True,2,2023.0
W4387885581,fetched_singleton,True,1,2023.0
W4387928811,fetched_singleton,True,4,2023.0
W4387947295,fetched_singleton,True,6,2023.0
W4387947626,fetched_singleton,True,10,2023.0
W4387963548,fetched_singleton,True,2,2023.0
W4387964126,fetched_singleton,True,3,2023.0
W4387993548,fetched_singleton,True,3,2023.0
W4387994757,fetched_singleton,True,3,2023.0
W4388019892,fetched_singleton,True,2,2023.0
W4388026955,fetched_singleton,True,3,2023.0
W4388027120,fetched_singleton,True,3,2023.0
W4388032039,fetched_singleton,True,2,2023.0
W4388041078,fetched_singleton,True,12,2023.0
W4388041235,fetched_singleton,True,5,2023.0
W4388052666,fetched_singleton,True,1,2023.0
W4388067686,fetched_singleton,True,4,2023.0
W4388092526,fetched_singleton,True,2,2023.0
W4388212549,fetched_singleton,True,2,2023.0
W4388214732,fetched_singleton,True,3,2023.0
W4388214756,fetched_singleton,True,6,2023.0
W4388218549,fetched_singleton,True,1,1994.0
W4388254529,fetched_singleton,True,2,1990.0
W4388266071,fetched_singleton,True,10,2023.0
W4388289857,fetched_singleton,True,3,1992.0
W4388297583,fetched_singleton,True,2,2001.0
W4388298908,fetched_singleton,True,2,1995.0
W4388299483,fetched_singleton,True,1,1992.0
W4388310127,fetched_singleton,True,1,1992.0
W4388310154,fetched_singleton,True,1,1992.0
